player,team,maps_played,avg_acs,avg_vlr,avg_kd,avg_impact,pred_impact,win_rate,avg_first_kills,avg_clutch,avg_hs,rank
Kicks,Team Vitality,44,177.24778761061947,0.9639823008849558,0.9592436088513379,5024841.805609269,5.024966e+06,0.49557522123893805,1.2212389380530972,0.03349894156735797,24.654867256637168,55
westside,GIANTX,29,188.89473684210526,0.970921052631579,1.069797421281758,4998089.062779091,4.998379e+06,0.47368421052631576,1.9605263157894737,0.033320589562508676,42.48684210526316,56
Lumo,Four Angry Men,6,197.6875,1.080625,1.3901493930905695,4992779.074224369,4.9957035e+06,0.5,1.25,0.03328518907563025,22.0,57
frz,MIBR,21,193.5625,0.9562499999999999,0.9573436911672206,4990063.578806795,4.9878265e+06,0.2916666666666667,1.875,0.033267086492200906,29.979166666666668,58
barricade,Night Wings Gaming,5,181.66666666666666,0.8975,0.9216342019263846,4974984.830028716,4.9776945e+06,0.4166666666666667,1.75,0.03316656169917039,29.333333333333332,59
sphiry,Four Angry Men,6,204.5,1.214375,1.3434352380076064,4931902.450488248,4.9319165e+06,0.5,1.5,0.03287934491978609,34.0,60
Jamppi,Team Liquid,62,192.87662337662337,0.9851298701298702,1.0870639307127585,4914223.97593423,4.916531e+06,0.5064935064935064,1.7337662337662338,0.03276148899022164,28.318181818181817,61
pANcada,LOUD,36,183.23333333333332,0.9943333333333333,1.042167888632027,4839760.842697299,4.840173e+06,0.37777777777777777,1.2777777777777777,0.032265068215678434,32.78888888888889,62
Xross,Nongshim RedForce,8,196.8181818181818,1.115,1.2955769550601384,4832264.035557864,4.8241685e+06,0.8181818181818182,1.4090909090909092,0.03221508883273589,29.727272727272727,63
Askia,2Game Esports,5,194.0,0.9054545454545455,0.930798778339589,4825399.663145377,4.823021e+06,0.2727272727272727,3.1818181818181817,0.03216932706096793,31.545454545454547,64
tuyz,LOUD,60,168.13836477987422,0.9645283018867925,0.998753103913306,4776448.901073734,4.777318e+06,0.5157232704402516,1.1823899371069182,0.03184298887388767,30.037735849056602,65
iZu,T1,60,206.1139240506329,1.0287974683544305,1.1624956372578057,4776526.867748557,4.776241e+06,0.5126582278481012,2.411392405063291,0.031843507888873426,28.753164556962027,66
Bazzi,Global Esports,11,192.0,1.0069230769230768,0.9653275426182666,4773584.031563807,4.7713445e+06,0.38461538461538464,1.3076923076923077,0.03182388942740787,17.615384615384617,67
BORKUM,Team Secret,30,184.05405405405406,1.0105405405405405,1.005793520054356,4754093.967671002,4.7536835e+06,0.5135135135135135,1.5135135135135136,0.031693955781147864,20.85135135135135,68
DaveeyS,KRÜ Esports,15,187.73684210526315,1.0368421052631578,1.1162778784682807,4750047.831866438,4.7505315e+06,0.39473684210526316,1.8421052631578947,0.03166698131416766,26.68421052631579,69
mindfreak,Paper Rex,61,175.17791411042944,0.9749693251533742,1.0591309631296146,4742849.098416673,4.7465465e+06,0.5950920245398773,1.0736196319018405,0.031618990066970415,31.754601226993866,70
MOJJ,FUT Esports,24,188.1818181818182,0.9460000000000001,0.9872708005476089,4727241.052928805,4.7254975e+06,0.509090909090909,1.7454545454545454,0.031514936337743764,28.254545454545454,71
hiro,Natus Vincere,38,204.5,1.0843749999999999,1.3091577428330041,4722221.708888893,4.7235225e+06,0.5520833333333334,1.65625,0.031481473364844276,31.541666666666668,72
MAGNUM,Karmine Corp,41,187.20873786407768,0.981504854368932,1.0384916805518567,4698679.6881663175,4.6947365e+06,0.5436893203883495,1.8349514563106797,0.03132452719416429,27.466019417475728,73
Shyy,KRÜ Esports,57,194.49324324324326,1.043310810810811,1.120458789653836,4679356.006132022,4.67783e+06,0.4864864864864865,1.5945945945945945,0.031195702361067824,25.85810810810811,74
koldamenta,KOI,14,126.79411764705883,0.7047058823529412,0.6350843216760172,4631369.397577858,4.633167e+06,0.3235294117647059,0.8235294117647058,0.030875793453192833,23.61764705882353,75
mitch,Cloud9,19,178.37777777777777,0.943111111111111,0.9395215016035449,4621908.751117863,4.622302e+06,0.5111111111111111,1.288888888888889,0.030812721268816748,20.711111111111112,76
foxz,TALON,14,196.24242424242425,1.0142424242424242,1.037342069695011,4627212.17716303,4.621975e+06,0.5151515151515151,1.5757575757575757,0.030848077043729216,26.151515151515152,77
Emman,Rex Regum Qeon,9,192.5,0.982,0.9389647413989518,4624506.53307107,4.6183775e+06,0.3,1.9,0.0308300395256917,34.5,78
Verno,MIBR,30,191.9493670886076,1.0506329113924051,1.1837512441879563,4594751.75305608,4.5964115e+06,0.4936708860759494,1.4303797468354431,0.030631673933070612,28.27848101265823,79
PROFEK,BBL Esports,28,195.04929577464787,1.0385211267605634,1.3775786990231202,4591400.84244349,4.590326e+06,0.5492957746478874,1.4929577464788732,0.0306093342364171,28.577464788732396,80
Marved,Sentinels,18,187.04761904761904,0.9414285714285714,0.9760833204594862,4577085.450613329,4.572716e+06,0.5238095238095238,1.8095238095238095,0.03051389907016025,28.547619047619047,81
2GE,Team Secret,26,174.08928571428572,0.9560714285714286,0.9870682944537157,4566758.477661381,4.5615005e+06,0.44642857142857145,1.1785714285714286,0.030445052795085487,26.375,82
johnqt,Sentinels,66,184.36994219653178,1.0808092485549132,1.1960055640725034,4536553.422162942,4.540747e+06,0.5606936416184971,1.254335260115607,0.030243685099343717,26.526011560693643,83
trexx,Team Vitality,51,214.24444444444444,1.119888888888889,1.145831663113225,4529840.59389944,4.529589e+06,0.5037037037037037,1.7777777777777777,0.030198932718656472,19.54074074074074,84
sociablEE,BBL Esports,27,202.70289855072463,1.0043478260869565,1.1515393490720676,4493444.316064829,4.494303e+06,0.5362318840579711,2.101449275362319,0.02995629097758239,27.318840579710145,85
SUYGETSU,Natus Vincere,60,195.95333333333335,1.0772000000000002,1.1939300646893525,4481817.542127905,4.4849355e+06,0.4866666666666667,1.6333333333333333,0.029878779106282807,36.46666666666667,86
Sushiboys,TALON,9,187.52941176470588,0.9141176470588235,0.9489262899730029,4464286.295901627,4.461393e+06,0.4117647058823529,1.6470588235294117,0.02976190476190476,22.058823529411764,87
Ash,Gen.G,24,173.4262295081967,1.031639344262295,1.1935025783202455,4419748.193155575,4.4209945e+06,0.5409836065573771,1.098360655737705,0.029464983708599225,30.475409836065573,88
Leo,FNATIC,42,205.66037735849056,1.2286792452830189,1.503753845329726,4410324.646811115,4.413377e+06,0.6981132075471698,0.8962264150943396,0.02940215927605035,23.839622641509433,89
Guran,Douyu Gaming,5,206.7,1.108,1.118546176046176,4403117.2631779965,4.4014775e+06,0.4,1.5,0.029354110652064613,24.3,90
Khalil,FURIA,34,181.1,0.9646250000000001,0.9887182251980047,4382841.914350258,4.383817e+06,0.325,1.125,0.0292189421705297,28.9375,91
Rossy,T1,27,197.73134328358208,1.022313432835821,1.080892966836315,4363637.934994432,4.363292e+06,0.373134328358209,1.4328358208955223,0.02909091529830546,27.044776119402986,92
XuAN,Four Angry Men,6,196.3125,0.984375,1.1819782662535145,4339548.97980846,4.342359e+06,0.5,1.875,0.02893032212885154,20.125,93
primmie,TALON,31,233.6578947368421,1.145,1.3433921296819673,4336077.479470865,4.3336595e+06,0.4473684210526316,2.526315789473684,0.02890717806928992,37.76315789473684,94
SSeeS,DetonatioN FocusMe,25,153.61666666666667,0.8413333333333333,0.8246198599532661,4326038.731636674,4.327279e+06,0.36666666666666664,0.9333333333333333,0.028840255007303063,30.366666666666667,95
LilCrazy,Douyu Gaming,5,232.7,1.1030000000000002,1.2279038438117722,4324382.672336048,4.318233e+06,0.4,3.9,0.02882921284455811,32.6,96
Killua,TALON,22,195.8909090909091,1.0154545454545454,1.0966418147581953,4304010.430045828,4.303159e+06,0.4909090909090909,1.7272727272727273,0.028693398546615054,38.74545454545454,97
Laz,ZETA DIVISION,32,193.09756097560975,1.0217073170731708,1.1481523375337637,4279159.042798933,4.2827805e+06,0.4268292682926829,1.9878048780487805,0.028527722569262972,29.0,98
Anthem,DetonatioN FocusMe,23,171.40740740740742,0.8624074074074074,0.8237538613936103,4273316.077233536,4.27285e+06,0.18518518518518517,1.1111111111111112,0.0284887704397957,25.90740740740741,99
yoman,Gen.G,10,165.57692307692307,0.9369230769230769,1.0375813035413666,4272279.840851219,4.269109e+06,0.46153846153846156,1.3846153846153846,0.028481861705545914,30.0,100
Kr1stal,Global Esports,19,187.41304347826087,1.0239130434782608,1.0584602190185042,4264998.585157322,4.2683845e+06,0.391304347826087,1.4782608695652173,0.028433319794875858,28.065217391304348,101
Zellsis,Sentinels,86,181.00884955752213,0.9773451327433628,1.0184981439059955,4256005.987964353,4.2552395e+06,0.584070796460177,1.4557522123893805,0.028373369274921668,21.097345132743364,102
Karon,Gen.G,68,199.63101604278074,1.109946524064171,1.2151229544874032,4252068.280069005,4.2514945e+06,0.6096256684491979,1.6203208556149733,0.028347117298981036,32.81818181818182,103
Meiy,DetonatioN FocusMe,34,240.1625,1.0805,1.157198875578326,4245955.54673208,4.2456205e+06,0.35,3.3625,0.028306365402332223,27.825,104
Minny,Gentle Mates,23,201.90322580645162,1.0601612903225808,1.1554994067846112,4232903.355661087,4.235305e+06,0.46774193548387094,2.1774193548387095,0.028219351189354317,36.82258064516129,105
MaKo,DRX,88,201.23175965665237,1.0957081545064378,1.1761528923049471,4230577.225986457,4.232222e+06,0.5793991416309013,1.7639484978540771,0.028203843669161406,27.472103004291846,106
SyouTa,ZETA DIVISION,11,162.34615384615384,0.7823076923076923,0.8228685583025902,4233512.109864095,4.229736e+06,0.34615384615384615,1.7692307692307692,0.028223410576351752,38.73076923076923,107
N4RRATE,Sentinels,58,217.8724832214765,1.093758389261745,1.161658846447705,4215003.528888673,4.2168365e+06,0.5234899328859061,2.174496644295302,0.02810001885021692,25.375838926174495,108
Mistic,Team Liquid,14,175.09375,0.8853125000000001,0.9069721005044148,4212416.814719896,4.2136545e+06,0.40625,1.28125,0.02808277512876887,32.09375,109
Newzera,Karmine Corp,6,130.30769230769232,0.7576923076923077,0.7215952143434877,4210463.872547161,4.2085475e+06,0.3076923076923077,0.9230769230769231,0.028069756330625896,39.69230769230769,110
Derrek,Evil Geniuses,42,188.5686274509804,0.9869607843137255,0.9668616091376062,4206943.60591497,4.2055205e+06,0.45098039215686275,1.2745098039215685,0.028046286709078785,33.05882352941177,111
free1ng,DRX,37,189.70833333333334,0.9970833333333333,1.1487288333638468,4198420.372971493,4.1992385e+06,0.5833333333333334,2.1458333333333335,0.02798946477720118,32.395833333333336,112
DubsteP,Team Secret,18,196.24444444444444,0.9644444444444444,1.0666257194817566,4175750.515479632,4.1755678e+06,0.5111111111111111,2.8222222222222224,0.027838332529408042,26.8,113
RedLight,Douyu Gaming,5,171.3,0.843,0.7991658066735466,4167609.8907733746,4.1614495e+06,0.4,2.4,0.027784062342885874,23.2,114
sScary,BLEED,15,201.97368421052633,1.081842105263158,1.0472736156172688,4162497.491752173,4.1610745e+06,0.23684210526315788,1.6578947368421053,0.02774997898385264,25.68421052631579,115
NagZ,KRÜ Esports,19,166.16326530612244,0.9183673469387755,0.9566345468379965,4144820.0912494026,4.1481215e+06,0.3673469387755102,1.510204081632653,0.027632130249149598,22.510204081632654,116
nAts,Team Liquid,78,214.7860696517413,1.0712437810945272,1.2072231897321601,4114335.2245909045,4.1123338e+06,0.5323383084577115,2.054726368159204,0.027428896750740554,28.223880597014926,117
Xeppaa,Cloud9,58,199.39583333333334,1.0081944444444444,1.0593335027008595,4106668.2161809397,4.111649e+06,0.5277777777777778,1.4791666666666667,0.027377783922308198,25.166666666666668,118
Kess,100 Thieves,8,173.05555555555554,0.8916666666666667,0.9902627646500197,4093753.040571813,4.0927885e+06,0.5,1.5,0.027291683088784536,30.0,119
SouhcNi,BBL Esports,11,165.53571428571428,0.8657142857142857,0.8429452559967265,4085527.7610046295,4.0861715e+06,0.35714285714285715,1.7142857142857142,0.027236848296630905,28.857142857142858,120
nukkye,Giants Gaming,21,206.72,1.0952,1.1718083731713762,4073092.629826691,4.072759e+06,0.54,1.74,0.027153946295250645,23.7,121
JessieVash,Team Secret,46,185.61206896551724,0.9674137931034482,0.9897577142396055,4066788.949192707,4.0664232e+06,0.46551724137931033,1.4051724137931034,0.027111922357909077,26.95689655172414,122
crazyguy,Rex Regum Qeon,36,170.41346153846155,0.8841346153846155,0.8721866600266412,4057450.2619789774,4.0581172e+06,0.4519230769230769,1.3557692307692308,0.027049664842177554,27.53846153846154,123
margaret,Nongshim RedForce,11,194.06666666666666,1.0086666666666666,1.1155702368666767,4050820.6447407273,4.05158e+06,0.5333333333333333,2.6,0.02700546656496313,29.733333333333334,124
k1Ng,Gen.G,17,208.46511627906978,1.0472093023255815,1.1476460120386969,4051352.2616204764,4.0509395e+06,0.4186046511627907,1.8372093023255813,0.027009010562150833,26.74418604651163,125
Caedye,DetonatioN FocusMe,7,199.0,0.858125,0.893436745787752,4046002.142990451,4.0450188e+06,0.5,2.1875,0.026973343685300206,33.6875,126
Monyet,Rex Regum Qeon,60,201.1987951807229,0.984578313253012,1.0172404865917775,4022801.3847947796,4.0239625e+06,0.4819277108433735,2.325301204819277,0.026818671721898165,28.46987951807229,127
grubinho,GIANTX,43,186.62616822429908,0.9842990654205608,0.9991073545694361,4011932.4003391843,4.009983e+06,0.4205607476635514,1.897196261682243,0.02674621198054246,31.457943925233646,128
Flashback,DRX,42,208.42342342342343,1.0491891891891891,1.1989053983636027,4005386.5552555914,4.006044e+06,0.5855855855855856,2.4324324324324325,0.026702572346333282,28.666666666666668,129
Melser,KRÜ Esports,56,178.92361111111111,0.9719444444444445,1.0490415756306817,4004185.776928045,4.0052515e+06,0.4513888888888889,1.6319444444444444,0.026694567851933974,30.65972222222222,130
blaZek1ng,Global Esports,13,189.83870967741936,0.9696774193548386,0.9726878409715721,3999451.399912341,4.0006862e+06,0.3548387096774194,1.7741935483870968,0.026663005281019253,33.12903225806452,131
Elite,Karmine Corp,25,190.65625,1.0446875,1.2866682390295248,3999489.0256977556,3.9978735e+06,0.4375,1.59375,0.026663255629842442,41.28125,132
Turko,BBL Esports,11,165.53571428571428,0.9524999999999999,0.934775839240125,3989338.8948332197,3.9871135e+06,0.35714285714285715,1.1071428571428572,0.02659558894848205,31.464285714285715,133
dephh,Sentinels,8,150.42105263157896,0.7300000000000001,0.6829746803899485,3973116.4442160763,3.975454e+06,0.3157894736842105,1.0,0.026487439922342967,22.263157894736842,134
RieNs,Team Heretics,73,208.05820105820106,1.0847619047619048,1.1653276087150362,3970634.678379998,3.9712322e+06,0.5978835978835979,1.6455026455026456,0.02647089330345585,36.91005291005291,135
marteen,Karmine Corp,47,229.79032258064515,1.1239516129032259,1.2292012327193536,3959774.7505477797,3.9585902e+06,0.5241935483870968,3.6048387096774195,0.026398493359189017,30.846774193548388,136
neT,Cloud9,24,174.70689655172413,0.9039655172413793,0.9899532097707875,3957067.189634538,3.9551695e+06,0.5172413793103449,1.6379310344827587,0.02638044408482719,34.63793103448276,137
vanity,Cloud9,17,174.06976744186048,0.8918604651162791,0.9004888927921543,3953339.7408403484,3.9501785e+06,0.4418604651162791,1.7209302325581395,0.0263555945411621,21.162790697674417,138
nos,Weibo Gaming,7,171.125,0.99625,0.9460663696683433,3947173.1890499503,3.9480635e+06,0.5,1.875,0.026314484126984127,30.25,139
sh1n,Karmine Corp,37,172.13483146067415,0.9347191011235955,0.9693093446325353,3907921.905755992,3.90522e+06,0.42696629213483145,1.4382022471910112,0.026052808944577614,30.640449438202246,140
runneR,Team Vitality,30,195.73417721518987,0.9270886075949366,0.9621450281096621,3899810.134901412,3.9020448e+06,0.4810126582278481,2.392405063291139,0.025998730198029986,21.265822784810126,141
leaf,G2 Esports,93,222.599173553719,1.0866528925619836,1.2056553730972484,3892842.680973147,3.8926425e+06,0.6239669421487604,2.7975206611570247,0.02595227974080978,23.570247933884296,142
ceNder,Team Vitality,36,181.5,0.9341304347826087,0.9453758889832891,3877949.2747516963,3.8786495e+06,0.4782608695652174,1.7173913043478262,0.025852991297843873,28.032608695652176,143
Jinboong,DetonatioN FocusMe,15,172.73529411764707,0.898235294117647,1.1586230676787952,3880947.5649575097,3.8746468e+06,0.35294117647058826,1.411764705882353,0.02587297977071163,32.911764705882355,144
nzr,LEVIATÁN,34,187.71264367816093,1.0388505747126435,1.0807288373023205,3869039.2302540625,3.866705e+06,0.45977011494252873,0.9425287356321839,0.025793590783077466,22.839080459770116,145
Retla,BLEED,10,174.1153846153846,0.8903846153846153,0.936875866089667,3864863.769435917,3.8653938e+06,0.2692307692307692,1.0769230769230769,0.025765754713123132,26.923076923076923,146
Crws,TALON,55,167.28571428571428,0.8612030075187971,0.8860469637049329,3861693.00722974,3.8630672e+06,0.47368421052631576,1.330827067669173,0.025744616513405663,24.526315789473685,147
Russ,Global Esports,13,181.3548387096774,0.8961290322580645,0.9176293940587859,3853872.423010741,3.8525192e+06,0.3548387096774194,1.8709677419354838,0.025692479030856533,37.32258064516129,148
Sylvan,T1,34,181.1375,0.9553750000000001,0.9419437891936925,3848315.517560306,3.8482512e+06,0.5,1.4875,0.02565543293976629,26.3375,149
s0m,NRG,55,204.19014084507043,1.088380281690141,1.2050622659818586,3848240.0462163687,3.8471652e+06,0.5492957746478874,1.795774647887324,0.025654929042360577,27.077464788732396,150
pryze,2Game Esports,12,170.31034482758622,0.8548275862068965,0.8244158450294352,3844933.539054628,3.8459958e+06,0.20689655172413793,0.7586206896551724,0.025632886872855122,24.448275862068964,151
MrFaliN,FUT Esports,70,185.4060606060606,0.9847878787878789,0.9697233797100108,3834359.025887192,3.8351825e+06,0.4727272727272727,1.5757575757575757,0.02556238959966979,24.23030303030303,152
xenom,MIBR,28,172.67142857142858,0.9665714285714285,1.0231555429509394,3823773.860904759,3.8225998e+06,0.5285714285714286,1.3,0.02549182184275352,31.557142857142857,153
kiNgg,LEVIATÁN,69,205.67222222222222,1.1015000000000001,1.2199197077002804,3818233.852976275,3.8204255e+06,0.5333333333333333,1.9333333333333333,0.025454887726054774,29.68888888888889,154
Xdll,ZETA DIVISION,16,184.39473684210526,0.893421052631579,0.9302482432992489,3818502.6046358496,3.8157668e+06,0.3684210526315789,1.894736842105263,0.025456680131195366,33.68421052631579,155
ara,GIANTX,23,207.3,0.9983333333333333,1.140945520194746,3806687.8808066873,3.806369e+06,0.5166666666666667,3.716666666666667,0.02537791466247517,28.066666666666666,156
Boaster,FNATIC,97,154.6771653543307,0.8928346456692914,0.9035948291605786,3802953.1035394524,3.8038905e+06,0.6496062992125984,1.4448818897637796,0.025353017215151985,24.212598425196852,157
benjyfishy,Team Heretics,74,194.421875,1.01140625,1.173830258717425,3799781.610950935,3.8004108e+06,0.59375,1.7552083333333333,0.025331873032383174,35.40625,158
xavi8k,Global Esports,6,193.375,1.0375,1.0748376623376623,3787879.4283142285,3.7846678e+06,0.5625,1.4375,0.025252525252525252,24.5,159
Sacy,Sentinels,45,185.9561403508772,0.9841228070175438,0.9803252495251165,3780197.8646985157,3.781731e+06,0.543859649122807,1.4385964912280702,0.025201315124650774,27.964912280701753,160
qRaxs,FUT Esports,67,187.93312101910828,0.966624203821656,1.0006400546552803,3772226.491398597,3.772003e+06,0.4840764331210191,1.3184713375796178,0.02514817263780485,29.477707006369428,161
Mixwell,Team Heretics,11,190.57692307692307,0.8361538461538462,0.8075402837682547,3771260.9943766566,3.7698655e+06,0.3076923076923077,1.9615384615384615,0.02514173628304063,21.26923076923077,162
PAULTATO,Dragon Ranger Gaming,6,183.0,0.8506666666666667,0.9788566825331532,3750000.5579729844,3.7609992e+06,0.5333333333333333,1.2666666666666666,0.025,23.833333333333332,163
Estrella,Rex Regum Qeon,30,164.37333333333333,0.9152,0.9480056359959744,3722166.108605818,3.723796e+06,0.5466666666666666,1.2,0.0248144370971804,28.586666666666666,164
Ruxic,Natus Vincere,24,224.19672131147541,1.1344262295081968,1.260200219378804,3725133.057760348,3.7217928e+06,0.47540983606557374,2.3934426229508197,0.02483421547129016,30.24590163934426,165
stax,T1,82,173.08256880733944,0.9536238532110093,0.9864571470197128,3720933.256700399,3.7214685e+06,0.5688073394495413,1.036697247706422,0.024806217937817877,29.238532110091743,166
valyn,G2 Esports,83,197.7803738317757,1.0695794392523366,1.1146795866101948,3694137.6832290236,3.692801e+06,0.6355140186915887,1.7897196261682242,0.024627580167367723,24.593457943925234,167
Munchkin,Gen.G,94,196.44,1.0400399999999999,1.0990237985268945,3686731.998856461,3.6881965e+06,0.596,1.896,0.024578209024190986,23.184,168
Flickless,GIANTX,23,185.85,0.9738333333333333,0.9801113660304837,3688774.8397326623,3.6880672e+06,0.5166666666666667,1.5,0.024591828316336998,27.283333333333335,169
signed,Royal Never Give Up,5,184.07692307692307,1.1376923076923078,1.0875387641254515,3666066.970354771,3.668545e+06,0.5384615384615384,0.9615384615384616,0.02444044250064317,23.076923076923077,170
PatMen,Paper Rex,34,189.5977011494253,1.0001149425287357,1.106130830576491,3666293.061068997,3.662769e+06,0.6781609195402298,1.4137931034482758,0.024441949564430892,31.32183908045977,171
XJian,Gank Gaming,5,172.15384615384616,0.9384615384615385,0.8930474754004165,3653846.7060531173,3.6527685e+06,0.46153846153846156,1.3846153846153846,0.02435897435897436,23.923076923076923,172
diseased,Gank Gaming,5,201.0,1.1315384615384614,1.1204005925010927,3648731.967382915,3.650299e+06,0.46153846153846156,1.5384615384615385,0.024324875331067284,24.53846153846154,173
Boo,Team Heretics,84,166.26976744186047,0.9319767441860465,0.953980275410544,3643585.6517647244,3.6430795e+06,0.5627906976744186,1.4930232558139536,0.02429056729948975,33.032558139534885,174
d4v41,Paper Rex,104,196.0326086956522,1.0646014492753622,1.1785273850520686,3637955.850796427,3.637335e+06,0.6231884057971014,1.4891304347826086,0.024253034561024473,27.91304347826087,175
Benkai,Global Esports,18,173.8,0.9262499999999999,0.9325319839474251,3631477.3286222788,3.62979e+06,0.375,0.975,0.024209845265337253,24.4,176
Cyah,Monarch Effect,7,177.42105263157896,1.0547368421052632,0.9324921866737901,3597061.3884584834,3.5912368e+06,0.47368421052631576,1.5,0.023980405559352925,39.078947368421055,177
OLIZERA,Apeks,5,194.5,0.9064285714285714,0.9373211801589731,3591913.0816817074,3.591236e+06,0.2857142857142857,2.0714285714285716,0.023946083156609472,28.642857142857142,178
something,Paper Rex,96,211.50787401574803,1.0764566929133859,1.2262331906028188,3581459.0165704195,3.5797748e+06,0.6299212598425197,3.3188976377952755,0.02387638872123423,26.169291338582678,179
AtaKaptan,FUT Esports,62,188.23776223776224,0.9716083916083916,0.996783720748115,3571740.2003303124,3.5730298e+06,0.5034965034965035,1.5804195804195804,0.023811597395617022,28.79020979020979,180
UNFAKE,Team Vitality,12,167.60714285714286,0.8907142857142858,0.9933253822323923,3569434.0095056514,3.5699398e+06,0.42857142857142855,1.3214285714285714,0.023796223034668412,37.142857142857146,181
Rb,DRX,68,195.58757062146893,1.0083898305084744,1.0803511186096326,3563269.0729895253,3.559462e+06,0.5423728813559322,1.8983050847457628,0.023755122943784075,26.09039548022599,182
Twisten,Team Vitality,13,226.5483870967742,1.058064516129032,1.2048739562034778,3549966.872069387,3.5530182e+06,0.41935483870967744,3.5806451612903225,0.023666440948430883,23.70967741935484,183
keloqz,Team Heretics,11,197.73076923076923,0.8388461538461538,0.9259080453430298,3548214.5003669295,3.5475315e+06,0.3076923076923077,3.269230769230769,0.023654759398906558,26.653846153846153,184
zekken,Sentinels,80,238.66046511627906,1.0984186046511628,1.1986285511919312,3543734.8599828104,3.5433532e+06,0.5395348837209303,4.051162790697674,0.023624894088194726,24.930232558139537,185
invy,Team Secret,62,205.5527950310559,1.0991304347826087,1.1319603621694367,3541053.8362899018,3.5392888e+06,0.5031055900621118,1.515527950310559,0.02360702109391357,31.4472049689441,186
Shiro,BOOM Esports,14,185.21212121212122,0.9009090909090909,0.9004210873405919,3532723.901752163,3.5366962e+06,0.3939393939393939,2.242424242424242,0.023551488768880073,25.303030303030305,187
ZE1SH,Karmine Corp,8,133.94736842105263,0.6852631578947368,0.6794714543960919,3515621.4590976215,3.5199935e+06,0.2631578947368421,0.9473684210526315,0.02343747357597773,27.526315789473685,188
Kushy,Rex Regum Qeon,34,185.29,0.9740000000000001,1.0218323455869895,3520153.538218722,3.5197705e+06,0.49,1.36,0.02346768622076537,33.84,189
